UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
49174,L49174,L,301.2,310.8,1525,39.7,87,0,0,0,0,0,0
49175,L49175,L,300.8,312.1,1528,36.3,173,0,0,0,0,0,0
49176,M49176,M,301.4,311.7,1639,32.0,1,0,0,0,0,0,0
49177,L49177,L,301.1,311.2,1321,50.1,62,0,0,0,0,0,0
49178,M49178,M,297.5,308.6,1435,38.4,26,0,0,0,0,0,0
49179,L49179,L,302.2,311.4,1347,66.9,206,1,0,0,1,1,0
49180,L49180,L,301.8,310.3,1414,41.8,28,0,0,0,0,0,0
49181,M49181,M,298.1,308.7,1454,57.8,175,0,0,0,0,0,0
49182,L49182,L,301.9,311.1,1684,29.1,23,0,0,0,0,0,0
49183,L49183,L,297.0,308.7,1397,51.8,176,0,0,0,0,0,0
49184,M49184,M,298.5,309.5,1474,47.3,131,0,0,0,0,0,0
49185,M49185,M,303.9,313.2,1605,35.4,84,0,0,0,0,0,0
49186,L49186,L,299.1,311.1,1547,35.5,128,0,0,0,0,0,0
49187,M49187,M,301.4,311.2,1517,44.5,186,0,0,0,0,0,0
49188,M49188,M,303.7,312.0,1423,43.3,65,0,0,0,0,0,0
49189,H49189,H,297.7,308.5,1447,44.9,81,0,0,0,0,0,0
49190,L49190,L,300.1,311.5,1599,38.2,109,0,0,0,0,0,0
49191,L49191,L,298.9,308.8,1538,30.9,26,0,0,0,0,0,0
49192,L49192,L,297.3,309.6,1566,30.7,144,0,0,0,0,0,0
49193,L49193,L,297.8,309.2,1502,45.9,40,0,0,0,0,0,0
49194,L49194,L,299.4,310.1,1364,48.2,32,0,0,0,0,0,0
49195,M49195,M,302.2,311.6,1360,47.8,195,0,0,0,0,0,0
49196,L49196,L,301.0,310.6,1307,56.7,121,0,0,0,0,0,0
49197,L49197,L,299.0,309.6,1302,66.7,11,1,0,0,1,0,0
49198,M49198,M,303.0,310.9,1509,49.0,17,0,0,0,0,0,0
49199,L49199,L,300.0,309.7,1398,55.3,168,0,0,0,0,0,0
49200,M49200,M,300.6,311.7,1627,35.0,1,0,0,0,0,0,0
49201,L49201,L,300.1,311.4,1519,36.4,2,0,0,0,0,0,0
49202,M49202,M,300.2,309.5,1530,45.5,88,0,0,0,0,0,0
49203,M49203,M,301.3,311.3,1471,50.4,6,0,0,0,0,0,0
49204,L49204,L,304.7,312.9,1773,28.4,134,0,0,0,0,0,0
49205,M49205,M,298.2,309.0,1449,41.7,97,0,0,0,0,0,0
49206,L49206,L,303.6,312.3,1507,38.8,190,0,0,0,0,0,0
49207,L49207,L,303.9,312.4,1382,46.1,119,0,0,0,0,0,0
49208,L49208,L,297.2,307.5,1452,39.4,155,0,0,0,0,0,0
49209,M49209,M,301.9,310.6,1725,28.3,60,0,0,0,0,0,0
49210,L49210,L,296.5,308.2,1362,47.7,199,0,0,0,0,0,0
49211,L49211,L,301.0,309.8,1441,47.1,17,0,0,0,0,0,0
49212,L49212,L,301.4,310.3,1667,33.8,55,0,0,0,0,0,0
49213,L49213,L,302.3,310.8,1390,53.3,103,0,0,0,0,0,0
49214,H49214,H,298.9,309.0,1505,41.7,213,0,0,0,0,0,0
49215,M49215,M,299.2,309.0,1577,34.2,56,0,0,0,0,0,0
49216,M49216,M,302.9,311.3,1332,57.4,200,1,0,1,0,0,0
49217,L49217,L,304.1,313.7,1413,47.4,150,0,0,0,0,0,0
49218,M49218,M,303.5,312.8,1550,45.8,83,0,0,0,0,0,0
49219,L49219,L,299.9,309.6,1640,30.5,12,0,0,0,0,0,0
49220,L49220,L,301.7,310.7,1467,43.6,55,0,0,0,0,0,0
49221,L49221,L,298.1,307.8,2569,11.0,122,1,0,0,1,0,0
49222,H49222,H,302.4,311.9,1473,37.5,188,0,0,0,0,0,0
49223,L49223,L,297.2,308.4,1448,42.0,197,0,0,0,0,0,0
49224,L49224,L,297.4,309.2,1358,43.6,145,0,0,0,0,0,0
49225,L49225,L,298.9,308.9,1459,40.4,112,0,0,0,0,0,0
49226,L49226,L,303.7,312.8,1285,55.6,145,0,0,0,0,0,0
49227,M49227,M,297.4,307.6,1788,24.5,73,0,0,0,0,0,0
49228,H49228,H,301.8,310.5,1495,37.4,137,0,0,0,0,0,0
49229,M49229,M,298.8,309.0,1578,37.6,166,0,0,0,0,0,0
49230,L49230,L,298.4,309.0,1540,34.1,33,0,0,0,0,0,0
49231,M49231,M,297.9,308.0,1609,32.8,113,0,0,0,0,0,0
49232,L49232,L,302.6,310.7,1567,34.7,93,0,0,0,0,0,0
49233,L49233,L,299.2,311.0,1679,30.2,151,0,0,0,0,0,0
49234,L49234,L,300.9,309.3,1599,39.8,71,0,0,0,0,0,0
49235,L49235,L,301.2,310.6,1403,47.8,205,0,0,0,0,0,0
49236,L49236,L,302.5,311.5,1611,33.5,20,0,0,0,0,0,0
49237,M49237,M,300.4,312.4,1889,22.6,105,0,0,0,0,0,0
49238,H49238,H,299.0,310.0,1617,39.3,67,0,0,0,0,0,0
49239,M49239,M,298.4,308.6,1369,47.1,51,0,0,0,0,0,0
49240,H49240,H,301.7,310.7,1422,50.8,49,0,0,0,0,0,0
49241,L49241,L,301.9,310.9,1826,25.7,48,0,0,0,0,0,0
49242,L49242,L,303.0,311.6,1480,44.7,4,0,0,0,0,0,0
49243,L49243,L,303.7,312.6,1412,58.7,154,0,0,0,0,0,0
49244,M49244,M,299.1,308.8,1444,41.0,106,0,0,0,0,0,0
49245,L49245,L,300.2,311.8,1427,47.0,67,0,0,0,0,0,0
49246,L49246,L,298.5,309.9,1414,43.2,156,0,0,0,0,0,0
49247,L49247,L,301.9,310.7,1410,44.6,116,0,0,0,0,0,0
49248,M49248,M,298.1,308.0,1462,53.7,95,0,0,0,0,0,0
49249,L49249,L,302.4,311.5,1383,44.6,38,0,0,0,0,0,0
49250,M49250,M,303.6,311.6,1483,42.3,115,0,0,0,0,0,0
49251,L49251,L,298.6,308.8,1956,21.8,103,0,0,0,0,0,0
49252,L49252,L,295.5,306.1,1633,27.6,39,0,0,0,0,0,0
49253,L49253,L,300.9,310.2,1472,36.2,11,0,0,0,0,0,0
49254,L49254,L,303.7,313.3,1338,48.2,177,0,0,0,0,0,0
49255,L49255,L,300.6,311.8,1556,40.3,2,0,0,0,0,0,0
49256,L49256,L,300.2,309.1,1331,56.9,84,0,0,0,0,0,0
49257,M49257,M,298.7,309.8,1701,32.0,170,0,0,0,0,0,0
49258,M49258,M,297.5,307.9,1627,34.6,165,0,0,0,0,0,0
49259,L49259,L,302.3,311.1,1413,46.8,175,0,0,0,0,0,0
49260,H49260,H,300.5,311.8,1497,37.7,23,0,0,0,0,0,0
49261,M49261,M,297.9,308.8,1423,44.7,65,0,0,0,0,0,0
49262,M49262,M,300.7,309.9,1346,48.9,66,0,0,0,0,0,0
49263,L49263,L,297.8,309.0,1655,30.2,10,0,0,0,0,0,0
49264,L49264,L,302.6,310.1,1440,57.0,153,0,0,0,0,0,0
49265,L49265,L,302.1,311.3,1501,44.6,162,0,0,0,0,0,0
49266,L49266,L,296.8,307.8,1455,48.0,205,0,0,0,0,0,0
49267,L49267,L,300.5,310.2,1641,26.4,198,0,0,0,0,0,0
49268,L49268,L,298.9,310.2,2083,20.8,152,0,0,0,0,0,0
49269,L49269,L,301.0,310.3,1464,55.6,7,0,0,0,0,0,0
49270,L49270,L,296.2,307.4,1410,40.9,19,0,0,0,0,0,0
49271,M49271,M,298.0,309.8,1330,50.3,134,0,0,0,0,0,0
49272,L49272,L,301.5,311.2,2300,15.1,51,0,0,0,0,0,0
49273,L49273,L,298.8,309.0,1377,44.1,165,0,0,0,0,0,0
49274,H49274,H,297.5,308.4,1379,57.8,143,0,0,0,0,0,0
49275,M49275,M,303.9,313.5,1438,42.3,151,0,0,0,0,0,0
49276,L49276,L,297.6,308.5,1503,43.6,210,0,0,0,0,0,0
49277,L49277,L,298.2,307.7,1367,56.8,83,0,0,0,0,0,0
49278,H49278,H,302.2,310.2,1483,39.1,180,0,0,0,0,0,0
49279,M49279,M,298.0,308.8,1335,52.1,69,0,0,0,0,0,0
49280,L49280,L,300.1,311.8,1454,39.0,181,0,0,0,0,0,0
49281,L49281,L,298.2,310.2,1721,29.1,99,0,0,0,0,0,0
49282,L49282,L,300.4,311.7,1419,37.8,32,0,0,0,0,0,0
49283,L49283,L,298.0,307.6,1552,33.7,75,0,0,0,0,0,0
49284,L49284,L,302.1,311.2,1614,35.5,166,0,0,0,0,0,0
49285,M49285,M,298.5,308.7,1580,26.3,58,0,0,0,0,0,0
49286,L49286,L,300.9,312.1,1674,30.2,85,0,0,0,0,0,0
49287,M49287,M,301.1,311.6,1400,51.6,67,0,0,0,0,0,0
49288,L49288,L,297.4,308.4,1673,28.8,134,0,0,0,0,0,0
49289,M49289,M,300.3,309.4,1550,32.7,184,0,0,0,0,0,0
49290,H49290,H,300.4,309.6,1612,30.6,0,0,0,0,0,0,0
49291,L49291,L,299.9,309.4,1445,39.0,5,0,0,0,0,0,0
49292,M49292,M,299.0,308.6,1526,40.9,114,0,0,0,0,0,0
49293,M49293,M,300.4,311.6,1521,37.1,54,0,0,0,0,0,0
49294,M49294,M,301.0,310.4,1467,41.0,129,0,0,0,0,0,0
49295,L49295,L,297.2,308.6,1614,33.5,0,0,0,0,0,0,0
49296,L49296,L,301.2,312.5,1422,44.8,132,0,0,0,0,0,0
49297,L49297,L,299.1,308.6,1433,45.4,112,0,0,0,0,0,0
49298,L49298,L,298.8,308.0,1409,47.2,30,0,0,0,0,0,0
49299,L49299,L,298.0,309.9,1442,52.3,41,0,0,0,0,0,0
49300,L49300,L,300.7,311.4,1502,38.2,39,0,0,0,0,0,0
49301,M49301,M,299.5,309.8,1562,40.7,78,0,0,0,0,0,0
49302,L49302,L,296.1,307.9,1373,45.6,149,0,0,0,0,0,0
49303,H49303,H,296.8,307.9,1584,33.7,47,0,0,0,0,0,0
49304,H49304,H,298.0,307.3,1516,39.3,18,0,0,0,0,0,0
49305,M49305,M,299.9,311.5,1362,53.2,120,0,0,0,0,0,0
49306,L49306,L,297.5,308.7,1471,36.1,150,0,0,0,0,0,0
49307,H49307,H,301.1,312.6,1434,47.0,71,0,0,0,0,0,0
49308,L49308,L,296.6,308.3,1284,63.2,127,0,0,0,0,0,0
49309,L49309,L,302.4,310.1,1695,31.8,158,0,0,0,0,0,0
49310,L49310,L,303.7,312.6,1489,39.3,17,0,0,0,0,0,0
49311,L49311,L,301.9,311.5,1637,32.0,194,0,0,0,0,0,0
49312,M49312,M,302.4,310.1,1395,57.9,143,0,0,0,0,0,0
49313,H49313,H,297.6,309.0,1590,35.8,3,0,0,0,0,0,0
49314,M49314,M,300.7,310.2,1589,37.5,199,0,0,0,0,0,0
49315,H49315,H,297.7,309.8,1306,51.3,0,0,0,0,0,0,0
49316,L49316,L,301.8,310.5,1578,34.7,115,0,0,0,0,0,0
49317,M49317,M,300.8,310.6,1775,25.7,218,0,0,0,0,0,0
49318,L49318,L,300.0,309.5,1437,36.4,16,0,0,0,0,0,0
49319,L49319,L,301.0,311.8,1471,44.7,117,0,0,0,0,0,0
49320,M49320,M,301.0,309.3,1560,42.3,184,0,0,0,0,0,0
49321,L49321,L,303.4,313.0,1592,50.7,117,0,0,0,0,0,0
49322,M49322,M,301.7,310.8,1785,25.1,7,0,0,0,0,0,0
49323,L49323,L,300.9,310.8,1466,36.7,5,0,0,0,0,0,0
49324,L49324,L,301.6,309.6,1585,33.7,89,0,0,0,0,0,0
49325,M49325,M,296.9,307.5,1523,42.5,203,0,0,0,0,0,0
49326,L49326,L,299.0,309.0,1419,54.6,19,0,0,0,0,0,0
49327,L49327,L,303.8,311.4,2188,17.7,107,0,0,0,0,0,0
49328,M49328,M,300.9,309.5,1696,27.1,70,0,0,0,0,0,0
49329,L49329,L,300.3,309.5,1535,38.6,48,0,0,0,0,0,0
49330,L49330,L,298.1,308.0,1406,40.6,81,0,0,0,0,0,0
49331,L49331,L,299.1,310.3,1384,42.9,173,0,0,0,0,0,0
49332,L49332,L,300.6,311.7,1731,27.5,94,0,0,0,0,0,0
49333,L49333,L,301.1,311.4,1450,47.5,87,0,0,0,0,0,0
49334,M49334,M,300.3,309.7,1707,31.5,183,0,0,0,0,0,0
49335,H49335,H,298.7,308.7,1507,41.5,185,0,0,0,0,0,0
49336,L49336,L,302.1,310.2,2002,19.2,47,0,0,0,0,0,0
49337,M49337,M,298.6,308.5,1408,40.6,9,0,0,0,0,0,0
49338,L49338,L,298.7,308.7,1349,61.5,188,1,0,0,0,1,0
49339,L49339,L,299.0,309.9,1497,38.6,129,0,0,0,0,0,0
49340,M49340,M,299.5,311.1,1489,40.8,8,0,0,0,0,0,0
49341,L49341,L,300.0,309.2,1369,54.5,196,0,0,0,0,0,0
49342,L49342,L,302.4,311.9,1424,52.1,41,0,0,0,0,0,0
49343,L49343,L,301.2,311.8,1765,28.1,1,0,0,0,0,0,0
49344,L49344,L,297.3,308.3,1353,62.6,95,0,0,0,0,0,0
49345,L49345,L,298.8,309.6,1538,35.5,0,0,0,0,0,0,0
49346,M49346,M,299.3,310.4,1447,57.3,72,0,0,0,0,0,0
49347,L49347,L,297.8,307.4,1750,25.7,133,0,0,0,0,0,0
49348,L49348,L,299.3,308.8,1584,31.7,78,0,0,0,0,0,0
49349,L49349,L,300.8,311.2,1499,36.3,165,0,0,0,0,0,0
49350,L49350,L,299.8,311.2,1499,39.9,83,0,0,0,0,0,0
49351,L49351,L,300.1,311.2,1545,41.6,105,0,0,0,0,0,0
49352,M49352,M,302.7,310.5,1762,25.7,126,0,0,0,0,0,0
49353,M49353,M,303.9,313.2,1387,56.0,64,0,0,0,0,0,0
49354,M49354,M,303.2,311.0,1365,59.7,0,1,0,1,0,0,0
49355,L49355,L,298.1,308.3,1608,30.1,196,0,0,0,0,0,0
49356,M49356,M,297.8,308.3,1423,38.0,32,0,0,0,0,0,0
49357,H49357,H,300.7,309.4,1670,31.2,24,0,0,0,0,0,0
49358,L49358,L,296.5,307.3,1605,31.7,22,0,0,0,0,0,0
49359,M49359,M,300.8,309.2,1733,28.1,118,0,0,0,0,0,0
49360,M49360,M,297.1,309.2,1596,35.9,125,0,0,0,0,0,0
49361,L49361,L,300.2,311.0,1665,32.3,60,0,0,0,0,0,0
49362,L49362,L,297.9,308.4,1479,39.9,12,0,0,0,0,0,0
49363,M49363,M,299.1,309.9,1512,37.0,68,0,0,0,0,0,0
49364,L49364,L,300.0,310.5,1483,37.5,214,0,0,0,0,0,0
49365,L49365,L,301.2,310.4,1612,39.6,219,0,0,0,0,0,0
49366,L49366,L,298.9,310.4,1501,36.5,98,0,0,0,0,0,0
49367,M49367,M,300.3,309.9,1609,34.8,46,0,0,0,0,0,0
49368,L49368,L,297.7,307.7,1300,52.7,128,0,0,0,0,0,0
49369,L49369,L,302.6,312.4,1395,47.9,2,0,0,0,0,0,0
49370,L49370,L,296.9,308.2,1525,34.8,0,0,0,0,0,0,0
49371,L49371,L,302.3,310.1,1392,53.3,197,0,0,0,0,0,0
49372,M49372,M,302.7,311.0,1888,21.9,201,0,0,0,0,0,0
49373,L49373,L,302.3,311.8,1434,44.4,91,0,0,0,0,0,0
49374,L49374,L,300.5,312.1,1604,38.5,148,0,0,0,0,0,0
49375,L49375,L,300.6,309.8,2001,20.9,4,0,0,0,0,0,0
49376,M49376,M,297.5,309.0,1515,40.4,35,0,0,0,0,0,0
49377,L49377,L,299.8,309.6,1558,37.1,182,0,0,0,0,0,0
49378,H49378,H,300.3,310.3,1435,48.3,197,0,0,0,0,0,0
49379,M49379,M,297.5,308.9,1387,60.9,75,0,0,0,0,0,0
49380,M49380,M,297.7,307.8,1536,34.9,129,0,0,0,0,0,0
49381,H49381,H,298.7,309.2,1427,43.2,154,0,0,0,0,0,0
49382,H49382,H,297.8,308.2,1373,44.6,112,0,0,0,0,0,0
49383,M49383,M,302.6,310.6,1603,32.7,99,0,0,0,0,0,0
49384,L49384,L,299.5,309.2,1598,34.6,105,0,0,0,0,0,0
49385,L49385,L,299.2,310.7,1553,35.3,179,0,0,0,0,0,0
49386,M49386,M,300.8,310.4,1521,36.0,105,0,0,0,0,0,0
49387,H49387,H,302.6,311.3,1859,24.0,201,0,0,0,0,0,0
49388,M49388,M,298.7,309.6,1472,40.4,214,0,0,0,0,0,0
49389,L49389,L,302.9,311.1,1622,34.6,145,0,0,0,0,0,0
49390,M49390,M,302.0,310.9,1755,25.9,4,0,0,0,0,0,0
49391,L49391,L,299.3,309.1,1393,58.0,138,0,0,0,0,0,0
49392,L49392,L,301.1,310.4,1446,46.6,69,0,0,0,0,0,0
49393,L49393,L,297.8,307.8,1279,47.6,46,0,0,0,0,0,0
49394,M49394,M,299.1,308.8,1430,49.4,33,0,0,0,0,0,0
49395,H49395,H,298.5,308.4,1490,37.9,55,0,0,0,0,0,0
49396,L49396,L,302.3,312.3,1532,37.2,0,0,0,0,0,0,0
49397,M49397,M,301.4,311.2,1390,41.6,184,0,0,0,0,0,0
49398,L49398,L,298.4,308.9,1345,44.9,99,0,0,0,0,0,0
49399,M49399,M,302.1,310.7,1655,29.5,118,0,0,0,0,0,0
49400,M49400,M,302.1,309.5,1535,34.9,205,0,0,0,0,0,0
49401,M49401,M,297.1,308.4,1712,30.8,15,0,0,0,0,0,0
49402,L49402,L,300.7,309.3,1892,24.0,240,0,0,0,0,0,0
49403,L49403,L,297.7,309.8,1615,29.7,54,0,0,0,0,0,0
49404,M49404,M,296.7,307.3,1526,39.6,45,0,0,0,0,0,0
49405,L49405,L,297.3,307.6,1415,61.0,130,1,0,0,1,0,0
49406,M49406,M,301.8,311.0,1561,41.0,180,0,0,0,0,0,0
49407,L49407,L,299.6,310.6,1598,38.1,141,0,0,0,0,0,0
49408,L49408,L,302.3,310.0,1447,43.5,113,0,0,0,0,0,0
49409,L49409,L,300.1,310.4,1439,51.4,140,0,0,0,0,0,0
49410,L49410,L,302.1,312.3,1453,48.1,8,0,0,0,0,0,0
49411,L49411,L,297.5,309.7,1483,38.4,181,0,0,0,0,0,0
49412,H49412,H,297.1,308.8,1502,45.2,98,0,0,0,0,0,0
49413,H49413,H,303.8,312.9,1707,28.5,128,0,0,0,0,0,0
49414,L49414,L,298.9,308.7,1554,35.0,102,0,0,0,0,0,0
49415,L49415,L,300.1,309.4,1595,31.9,136,0,0,0,0,0,0
49416,M49416,M,300.2,310.0,1410,43.1,13,0,0,0,0,0,0
49417,H49417,H,301.3,310.5,1612,37.7,18,0,0,0,0,0,0
49418,L49418,L,299.9,309.2,1311,49.1,57,0,0,0,0,0,0
49419,L49419,L,298.1,309.1,1316,51.7,196,0,0,0,0,0,0
49420,M49420,M,298.5,310.0,1461,48.9,190,0,0,0,0,0,0
49421,M49421,M,297.1,308.4,1693,27.6,118,0,0,0,0,0,0
49422,M49422,M,300.6,311.7,1452,50.8,118,0,0,0,0,0,0
49423,L49423,L,300.1,310.6,1504,45.2,116,0,0,0,0,0,0
49424,M49424,M,297.7,307.9,1431,47.4,104,0,0,0,0,0,0
49425,M49425,M,303.6,312.6,1392,47.1,167,0,0,0,0,0,0
49426,L49426,L,303.3,311.8,1467,44.9,211,1,1,0,0,0,0
49427,L49427,L,298.7,308.7,1729,27.2,73,0,0,0,0,0,0
49428,L49428,L,302.6,310.4,1344,57.7,82,1,0,1,0,0,0
49429,L49429,L,297.8,309.0,1631,36.4,186,0,0,0,0,0,0
49430,L49430,L,302.8,312.1,1493,41.7,98,0,0,0,0,0,0
49431,L49431,L,300.4,312.2,1485,41.9,126,0,0,0,0,0,0
49432,L49432,L,302.0,311.7,1473,41.9,76,0,0,0,0,0,0
49433,M49433,M,297.8,309.0,1710,28.7,169,0,0,0,0,0,0
49434,L49434,L,300.6,309.8,1409,43.4,122,0,0,0,0,0,0
49435,L49435,L,297.9,308.2,1376,41.2,109,0,0,0,0,0,0
49436,L49436,L,302.1,310.4,1339,44.9,181,1,0,1,0,0,0
49437,M49437,M,299.6,309.7,1521,35.2,96,0,0,0,0,0,0
49438,L49438,L,298.2,308.6,1387,46.6,152,0,0,0,0,0,0
49439,L49439,L,297.6,308.9,1642,31.2,134,0,0,0,0,0,0
49440,M49440,M,302.4,310.4,1436,54.6,56,0,0,0,0,0,0
49441,L49441,L,297.9,309.2,1522,36.4,51,0,0,0,0,0,0
49442,L49442,L,298.7,309.5,1373,53.9,111,0,0,0,0,0,0
49443,H49443,H,302.7,310.5,1649,29.3,57,0,0,0,0,0,0
49444,L49444,L,298.7,310.5,1480,40.5,148,0,0,0,0,0,0
49445,L49445,L,301.6,310.3,1424,41.9,36,0,0,0,0,0,0
49446,M49446,M,301.8,309.5,1368,60.7,145,1,0,1,0,0,0
49447,L49447,L,299.5,309.3,1328,41.7,214,1,1,0,0,0,0
49448,L49448,L,300.2,311.8,1470,49.1,210,0,0,0,0,0,0
49449,L49449,L,302.2,310.5,1340,55.4,190,1,0,1,0,0,0
49450,H49450,H,301.0,309.6,1475,40.5,110,0,0,0,0,0,0
49451,L49451,L,296.4,307.5,1498,42.9,159,0,0,0,0,0,0
49452,M49452,M,300.1,309.5,1766,24.8,173,0,0,0,0,0,0
49453,L49453,L,301.5,310.4,1421,47.4,77,0,0,0,0,0,0
49454,L49454,L,296.7,308.5,1532,37.6,0,0,0,0,0,0,0
49455,M49455,M,297.9,309.0,1519,41.1,194,0,0,0,0,0,0
49456,L49456,L,300.3,311.9,1326,60.4,36,0,0,0,0,0,0
49457,H49457,H,300.7,311.5,1407,50.4,32,0,0,0,0,0,0
49458,M49458,M,304.0,313.3,1489,38.0,67,0,0,0,0,0,0
49459,L49459,L,302.0,311.1,1303,48.5,130,0,0,0,0,0,0
49460,M49460,M,301.1,310.8,1415,48.4,23,0,0,0,0,0,0
49461,M49461,M,302.2,310.5,1510,39.0,32,0,0,0,0,0,0
49462,L49462,L,298.8,309.4,1366,44.6,170,0,0,0,0,0,0
49463,L49463,L,298.0,308.1,1799,23.3,181,0,0,0,0,0,0
49464,L49464,L,300.9,310.5,1494,42.6,198,0,0,0,0,0,0
49465,L49465,L,302.5,311.7,1450,50.7,43,0,0,0,0,0,0
49466,L49466,L,301.9,310.5,1658,28.3,151,0,0,0,0,0,0
49467,L49467,L,298.6,309.7,1675,30.7,117,0,0,0,0,0,0
49468,M49468,M,301.2,310.8,1559,33.3,118,0,0,0,0,0,0
49469,M49469,M,300.6,309.9,1544,38.7,154,0,0,0,0,0,0
49470,H49470,H,300.1,309.6,1470,48.8,121,0,0,0,0,0,0
49471,H49471,H,301.9,311.6,1364,46.0,143,0,0,0,0,0,0
49472,M49472,M,297.4,308.8,1685,28.3,109,0,0,0,0,0,0
49473,M49473,M,304.3,312.9,1524,39.9,184,0,0,0,0,0,0
49474,L49474,L,298.4,308.8,1510,40.0,149,0,0,0,0,0,0
49475,L49475,L,298.1,309.0,1524,35.6,31,0,0,0,0,0,0
49476,L49476,L,302.7,312.3,1686,33.4,203,0,0,0,0,0,0
49477,L49477,L,302.2,311.6,1382,47.7,107,0,0,0,0,0,0
49478,L49478,L,298.5,309.8,1383,41.5,175,0,0,0,0,0,0
49479,M49479,M,300.6,311.8,1996,19.5,144,0,0,0,0,0,0
49480,L49480,L,300.6,311.1,1673,29.0,64,0,0,0,0,0,0
49481,L49481,L,301.6,311.9,1425,44.5,14,0,0,0,0,0,0
49482,L49482,L,301.3,310.6,1413,46.5,78,0,0,0,0,0,0
49483,L49483,L,298.6,309.7,1541,42.5,172,0,0,0,0,0,0
49484,M49484,M,298.5,307.1,1782,25.3,115,0,0,0,0,0,0
49485,L49485,L,304.7,313.7,1735,26.8,79,0,0,0,0,0,0
49486,L49486,L,299.5,309.5,1493,43.2,52,0,0,0,0,0,0
49487,L49487,L,300.9,310.3,1324,50.6,151,0,0,0,0,0,0
49488,L49488,L,300.3,310.5,1534,47.4,211,0,0,0,0,0,0
49489,L49489,L,299.1,309.4,1547,45.1,136,0,0,0,0,0,0
49490,M49490,M,299.5,311.6,1386,45.6,3,0,0,0,0,0,0
49491,M49491,M,302.0,309.5,1561,39.1,133,0,0,0,0,0,0
49492,L49492,L,297.5,308.1,1330,47.9,178,0,0,0,0,0,0
49493,L49493,L,298.5,310.0,1449,41.8,41,0,0,0,0,0,0
49494,L49494,L,300.0,309.9,1545,34.4,62,0,0,0,0,0,0
49495,L49495,L,303.8,311.7,1397,45.5,141,0,0,0,0,0,0
49496,L49496,L,297.3,308.5,1801,29.1,110,0,0,0,0,0,0
49497,L49497,L,298.6,307.7,1523,41.8,130,0,0,0,0,0,0
49498,L49498,L,300.1,309.4,1367,53.1,67,0,0,0,0,0,0
49499,L49499,L,298.4,309.1,1398,44.4,197,0,0,0,0,0,0
49500,L49500,L,304.1,313.0,1845,22.7,16,0,0,0,0,0,0
49501,L49501,L,300.5,311.0,1564,43.5,85,0,0,0,0,0,0
49502,L49502,L,300.8,312.5,1570,36.3,90,0,0,0,0,0,0
49503,L49503,L,303.7,313.2,1551,35.4,145,0,0,0,0,0,0
49504,M49504,M,300.3,311.4,1485,40.8,78,0,0,0,0,0,0
49505,L49505,L,297.8,309.8,1484,48.8,106,0,0,0,0,0,0
49506,L49506,L,303.3,312.5,1356,58.3,86,0,0,0,0,0,0
49507,M49507,M,295.8,306.3,1585,34.6,86,0,0,0,0,0,0
49508,M49508,M,297.2,308.3,1481,42.8,50,0,0,0,0,0,0
49509,L49509,L,301.2,310.1,1393,44.2,211,0,0,0,0,0,0
49510,L49510,L,299.3,310.5,1371,46.9,169,0,0,0,0,0,0
49511,L49511,L,299.0,308.7,1494,38.1,88,0,0,0,0,0,0
49512,L49512,L,298.7,309.0,1456,45.7,9,0,0,0,0,0,0
49513,H49513,H,299.2,310.4,1756,25.3,216,0,0,0,0,0,0
49514,L49514,L,298.9,309.0,1674,28.3,12,0,0,0,0,0,0
49515,M49515,M,301.0,311.9,1309,56.0,37,0,0,0,0,0,0
49516,M49516,M,298.0,308.2,1415,47.4,67,0,0,0,0,0,0
49517,L49517,L,298.3,310.0,1464,40.4,42,0,0,0,0,0,0
49518,M49518,M,297.7,309.9,1689,30.8,200,0,0,0,0,0,0
49519,L49519,L,297.6,309.3,1383,43.7,139,0,0,0,0,0,0
49520,M49520,M,301.3,310.6,1716,28.4,15,0,0,0,0,0,0
49521,L49521,L,298.3,309.4,1659,30.2,150,0,0,0,0,0,0
49522,L49522,L,298.4,308.4,1523,36.3,182,0,0,0,0,0,0
49523,M49523,M,296.2,307.6,1955,20.2,66,0,0,0,0,0,0
49524,L49524,L,300.6,311.2,1373,36.8,57,0,0,0,0,0,0
49525,L49525,L,304.4,313.3,1482,40.7,152,0,0,0,0,0,0
49526,L49526,L,298.4,308.1,1378,46.8,128,0,0,0,0,0,0
49527,L49527,L,302.3,310.2,1757,27.8,168,0,0,0,0,0,0
49528,L49528,L,295.2,306.6,1655,28.7,34,0,0,0,0,0,0
49529,L49529,L,297.8,308.7,1619,33.9,39,0,0,0,0,0,0
49530,L49530,L,298.6,310.2,1418,44.2,184,0,0,0,0,0,0
49531,L49531,L,300.6,311.3,1520,44.0,88,0,0,0,0,0,0
49532,M49532,M,298.3,309.0,1533,38.7,97,0,0,0,0,0,0
49533,L49533,L,301.6,310.6,1403,44.3,62,0,0,0,0,0,0
49534,M49534,M,298.6,308.0,1773,26.5,93,0,0,0,0,0,0
49535,L49535,L,298.4,308.1,1508,39.2,160,0,0,0,0,0,0
49536,L49536,L,301.0,312.6,1387,52.6,114,0,0,0,0,0,0
49537,L49537,L,298.5,310.0,1345,47.0,42,0,0,0,0,0,0
49538,H49538,H,300.0,310.3,1527,35.0,193,0,0,0,0,0,0
49539,M49539,M,301.7,310.1,1415,49.4,197,0,0,0,0,0,0
